ID,title,release_year,age,Rotten Tomatoes,netflix_available,Hulu,prime_available,Disney+,type,platform,Certificate,listed_in,Overview,Runtime,platform_rating,No.of.Ratings,title_lower,Director,Actor,PeopleVote,Hero_Rating,movie_rating,content_rating,platform_Disney+,platform_Netflix,platform_Prime Video,platform_Tamil OTT,platform_Telugu OTT,rating,predicted_rating
924.0,Lust Stories,2018.0,13+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,lust stories,,,,,,,False,True,False,False,False,,4.928166666666667
925.0,Beyond Skyline,2017.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,beyond skyline,,,,,,,False,True,False,False,False,,5.427
926.0,Holiday in the Wild,2019.0,7+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,holiday in the wild,,,,,,,False,True,False,False,False,,4.963166666666667
927.0,Umrika,2015.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,umrika,,,,,,,False,True,False,False,False,,5.995976190476191
928.0,The Seven Deadly Sins: Prisoners of the Sky,2018.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the seven deadly sins: prisoners of the sky,,,,,,,False,True,False,False,False,,4.928166666666667
929.0,Long Shot,2017.0,16+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,long shot,,,,,,,False,True,False,False,False,,5.427
930.0,Dev.D,2009.0,13+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,dev.d,,,,,,,False,True,False,False,False,,6.4344166666666665
931.0,Judd Apatow: The Return,2017.0,16+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,judd apatow: the return,,,,,,,False,True,False,False,False,,5.427
932.0,Jaane Tu... Ya Jaane Na,2008.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,jaane tu... ya jaane na,,,,,,,False,True,False,False,False,,6.484416666666666
933.0,Escape from Planet Earth,2012.0,7+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,escape from planet earth,,,,,,,False,True,False,False,False,,6.263888888888885
934.0,Aziz Ansari: Live at Madison Square Garden,2015.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,aziz ansari: live at madison square garden,,,,,,,False,True,False,False,False,,5.995976190476191
935.0,"Yours, Mine & Ours",2005.0,7+,63/100,1.0,0.0,1.0,0.0,0.0,Netflix,,,,,,,"yours, mine & ours",,,,,,,False,True,False,False,False,,6.3260000000000005
936.0,Bully,2011.0,13+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,bully,,,,,,,False,True,False,False,False,,6.436460317460313
937.0,Sleight,2016.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,sleight,,,,,,,False,True,False,False,False,,5.666309523809523
938.0,The Hummingbird Project,2019.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the hummingbird project,,,,,,,False,True,False,False,False,,4.963166666666667
939.0,"Game Over, Man!",2018.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,"game over, man!",,,,,,,False,True,False,False,False,,4.928166666666667
940.0,Edge of Seventeen,1998.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,edge of seventeen,,,,,,,False,True,False,False,False,,6.080333333333334
941.0,A Christmas Prince: The Royal Wedding,2018.0,7+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,a christmas prince: the royal wedding,,,,,,,False,True,False,False,False,,4.928166666666667
942.0,American Outlaws,2001.0,13+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,american outlaws,,,,,,,False,True,False,False,False,,6.080333333333334
943.0,Jim Jefferies: Bare,2014.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,jim jefferies: bare,,,,,,,False,True,False,False,False,,5.930785714285713
944.0,Wake Up Sid,2009.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,wake up sid,,,,,,,False,True,False,False,False,,6.4344166666666665
945.0,Bill Hicks: Relentless,1992.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,bill hicks: relentless,,,,,,,False,True,False,False,False,,6.004166666666667
946.0,Mary Magdalene,2018.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,mary magdalene,,,,,,,False,True,False,False,False,,4.928166666666667
947.0,BLACKPINK: Light Up the Sky,2020.0,all,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,blackpink: light up the sky,,,,,,,False,True,False,False,False,,5.0536666666666665
948.0,Madras Cafe,2013.0,13+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,madras cafe,,,,,,,False,True,False,False,False,,6.054841269841267
949.0,Berlin Calling,2008.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,berlin calling,,,,,,,False,True,False,False,False,,6.484416666666666
950.0,The Titan,2018.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the titan,,,,,,,False,True,False,False,False,,4.928166666666667
951.0,I Am Not an Easy Man,2018.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,i am not an easy man,,,,,,,False,True,False,False,False,,4.928166666666667
952.0,Love Off the Cuff,2017.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,love off the cuff,,,,,,,False,True,False,False,False,,5.427
953.0,Child's Play 3,1991.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,child's play 3,,,,,,,False,True,False,False,False,,6.004166666666667
954.0,Rugrats in Paris: The Movie,2000.0,all,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,rugrats in paris: the movie,,,,,,,False,True,False,False,False,,6.080333333333334
955.0,Naruto Shippuden the Movie: Bonds,2008.0,16+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,naruto shippuden the movie: bonds,,,,,,,False,True,False,False,False,,6.484416666666666
956.0,Heneral Luna,2015.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,heneral luna,,,,,,,False,True,False,False,False,,5.995976190476191
957.0,Delhi Belly,2011.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,delhi belly,,,,,,,False,True,False,False,False,,6.436460317460313
958.0,Armed to the Teeth,2018.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,armed to the teeth,,,,,,,False,True,False,False,False,,4.928166666666667
959.0,I Am All Girls,2021.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,i am all girls,,,,,,,False,True,False,False,False,,5.0536666666666665
960.0,Jagame Thandhiram,2021.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,jagame thandhiram,,,,,,,False,True,False,False,False,,5.0536666666666665
961.0,Master Z: Ip Man Legacy,2019.0,13+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,master z: ip man legacy,,,,,,,False,True,False,False,False,,4.963166666666667
962.0,Hubie Halloween,2020.0,13+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,hubie halloween,,,,,,,False,True,False,False,False,,5.0536666666666665
963.0,Naruto Shippuden the Movie: Blood Prison,2011.0,13+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,naruto shippuden the movie: blood prison,,,,,,,False,True,False,False,False,,6.436460317460313
964.0,Awake,2021.0,,63/100,1.0,0.0,1.0,0.0,0.0,Netflix,,,,,,,awake,,,,,,,False,True,False,False,False,,5.0536666666666665
965.0,Bulbbul,2020.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,bulbbul,,,,,,,False,True,False,False,False,,5.0536666666666665
966.0,Malcolm & Marie,2021.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,malcolm & marie,,,,,,,False,True,False,False,False,,5.0536666666666665
967.0,Fukrey,2013.0,13+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,fukrey,,,,,,,False,True,False,False,False,,6.054841269841267
968.0,Furie,2019.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,furie,,,,,,,False,True,False,False,False,,4.963166666666667
969.0,The Blue Elephant Part 2,2019.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the blue elephant part 2,,,,,,,False,True,False,False,False,,4.963166666666667
970.0,Orbiter 9,2017.0,16+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,orbiter 9,,,,,,,False,True,False,False,False,,5.427
971.0,Awe!,2018.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,awe!,,,,,,,False,True,False,False,False,,4.928166666666667
972.0,Our Lovers,2016.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,our lovers,,,,,,,False,True,False,False,False,,5.666309523809523
973.0,Newness,2017.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,newness,,,,,,,False,True,False,False,False,,5.427
974.0,Freak Show,2018.0,,63/100,1.0,1.0,0.0,0.0,0.0,Netflix,,,,,,,freak show,,,,,,,False,True,False,False,False,,4.928166666666667
975.0,Black or White,2014.0,13+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,black or white,,,,,,,False,True,False,False,False,,5.930785714285713
976.0,Everybody's Everything,2019.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,everybody's everything,,,,,,,False,True,False,False,False,,4.963166666666667
977.0,The Darkest Hour,2011.0,13+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the darkest hour,,,,,,,False,True,False,False,False,,6.436460317460313
978.0,Headshot,2016.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,headshot,,,,,,,False,True,False,False,False,,5.666309523809523
979.0,Ratchet & Clank,2016.0,7+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,ratchet & clank,,,,,,,False,True,False,False,False,,5.666309523809523
980.0,Blind Detective,2013.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,blind detective,,,,,,,False,True,False,False,False,,6.054841269841267
981.0,Capital in the Twenty-First Century,2019.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,capital in the twenty-first century,,,,,,,False,True,False,False,False,,4.963166666666667
982.0,Rim of the World,2019.0,7+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,rim of the world,,,,,,,False,True,False,False,False,,4.963166666666667
983.0,America: The Motion Picture,2021.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,america: the motion picture,,,,,,,False,True,False,False,False,,5.0536666666666665
984.0,The Princess Switch,2018.0,7+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the princess switch,,,,,,,False,True,False,False,False,,4.928166666666667
985.0,Belgica,2016.0,,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,belgica,,,,,,,False,True,False,False,False,,5.666309523809523
986.0,Pyaar Ka Punchnama 2,2015.0,13+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,pyaar ka punchnama 2,,,,,,,False,True,False,False,False,,5.995976190476191
987.0,Love Jones,1997.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,love jones,,,,,,,False,True,False,False,False,,6.120333333333334
988.0,Kevin Hart: Seriously Funny,2010.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,kevin hart: seriously funny,,,,,,,False,True,False,False,False,,6.109666666666665
989.0,Violet Evergarden: Eternity and the Auto Memory Doll,2019.0,7+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,violet evergarden: eternity and the auto memory doll,,,,,,,False,True,False,False,False,,4.963166666666667
990.0,Little Monsters,1989.0,7+,63/100,1.0,1.0,0.0,0.0,0.0,Netflix,,,,,,,little monsters,,,,,,,False,True,False,False,False,,6.004166666666667
991.0,Mucize,2015.0,18+,63/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,mucize,,,,,,,False,True,False,False,False,,5.995976190476191
992.0,Playing for Keeps,2012.0,13+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,playing for keeps,,,,,,,False,True,False,False,False,,6.263888888888885
993.0,#Alive,2020.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,#alive,,,,,,,False,True,False,False,False,,5.0536666666666665
994.0,Finding 'Ohana,2021.0,7+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,finding 'ohana,,,,,,,False,True,False,False,False,,5.0536666666666665
995.0,Three,2016.0,13+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,three,,,,,,,False,True,False,False,False,,5.666309523809523
996.0,Aziz Ansari: Right Now,2019.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,aziz ansari: right now,,,,,,,False,True,False,False,False,,4.963166666666667
997.0,Bill Hicks: Revelations,1993.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,bill hicks: revelations,,,,,,,False,True,False,False,False,,6.004166666666667
998.0,Love Happens,2009.0,13+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,love happens,,,,,,,False,True,False,False,False,,6.4344166666666665
999.0,The Wind,2019.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the wind,,,,,,,False,True,False,False,False,,4.963166666666667
1000.0,Habibie & Ainun,2012.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,habibie & ainun,,,,,,,False,True,False,False,False,,6.263888888888885
1001.0,Feel the Beat,2020.0,all,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,feel the beat,,,,,,,False,True,False,False,False,,5.0536666666666665
1002.0,Hotel for Dogs,2009.0,7+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,hotel for dogs,,,,,,,False,True,False,False,False,,6.4344166666666665
1003.0,Silver Skates,2020.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,silver skates,,,,,,,False,True,False,False,False,,5.0536666666666665
1004.0,Elizabeth Harvest,2018.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,elizabeth harvest,,,,,,,False,True,False,False,False,,4.928166666666667
1005.0,Joseph: King of Dreams,2000.0,all,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,joseph: king of dreams,,,,,,,False,True,False,False,False,,6.080333333333334
1006.0,Choked: Paisa Bolta Hai,2020.0,16+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,choked: paisa bolta hai,,,,,,,False,True,False,False,False,,5.0536666666666665
1007.0,Carrie Pilby,2017.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,carrie pilby,,,,,,,False,True,False,False,False,,5.427
1008.0,Blame!,2017.0,13+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,blame!,,,,,,,False,True,False,False,False,,5.427
1009.0,Ala Vaikunthapurramuloo,2020.0,13+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,ala vaikunthapurramuloo,,,,,,,False,True,False,False,False,,5.0536666666666665
1010.0,The Operative,2019.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the operative,,,,,,,False,True,False,False,False,,4.963166666666667
1011.0,Pelé,2021.0,13+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,pelé,,,,,,,False,True,False,False,False,,5.0536666666666665
1012.0,Little Evil,2017.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,little evil,,,,,,,False,True,False,False,False,,5.427
1013.0,Mersal,2017.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,mersal,,,,,,,False,True,False,False,False,,5.427
1014.0,Hannah Gadsby: Douglas,2020.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,hannah gadsby: douglas,,,,,,,False,True,False,False,False,,5.0536666666666665
1015.0,Operation Christmas Drop,2020.0,all,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,operation christmas drop,,,,,,,False,True,False,False,False,,5.0536666666666665
1016.0,Pokémon the Movie: I Choose You!,2017.0,7+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,pokémon the movie: i choose you!,,,,,,,False,True,False,False,False,,5.427
1017.0,Sweetheart,2019.0,13+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,sweetheart,,,,,,,False,True,False,False,False,,4.963166666666667
1018.0,Delirium,2018.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,delirium,,,,,,,False,True,False,False,False,,4.928166666666667
1019.0,The Bar,2017.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the bar,,,,,,,False,True,False,False,False,,5.427
1020.0,Herod's Law,1999.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,herod's law,,,,,,,False,True,False,False,False,,6.080333333333334
1021.0,A Princess for Christmas,2011.0,7+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,a princess for christmas,,,,,,,False,True,False,False,False,,6.436460317460313
1022.0,Triple Threat,2019.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,triple threat,,,,,,,False,True,False,False,False,,4.963166666666667
1023.0,Kevin Hart: What Now?,2016.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,kevin hart: what now?,,,,,,,False,True,False,False,False,,5.666309523809523
1024.0,Goon: Last of the Enforcers,2017.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,goon: last of the enforcers,,,,,,,False,True,False,False,False,,5.427
1025.0,The Unknown Known,2013.0,13+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the unknown known,,,,,,,False,True,False,False,False,,6.054841269841267
1026.0,The Paramedic,2020.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the paramedic,,,,,,,False,True,False,False,False,,5.0536666666666665
1027.0,Yuva,2004.0,7+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,yuva,,,,,,,False,True,False,False,False,,6.396
1028.0,Can't Help Falling in Love,2017.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,can't help falling in love,,,,,,,False,True,False,False,False,,5.427
1029.0,Sandy Wexler,2017.0,16+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,sandy wexler,,,,,,,False,True,False,False,False,,5.427
1030.0,Nothing to Hide,2018.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,nothing to hide,,,,,,,False,True,False,False,False,,4.928166666666667
1031.0,Sad Hill Unearthed,2017.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,sad hill unearthed,,,,,,,False,True,False,False,False,,5.427
1032.0,How I Became a Superhero,2021.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,how i became a superhero,,,,,,,False,True,False,False,False,,5.0536666666666665
1033.0,Isi & Ossi,2020.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,isi & ossi,,,,,,,False,True,False,False,False,,5.0536666666666665
1034.0,Naruto Shippuden the Movie: The Lost Tower,2010.0,7+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,naruto shippuden the movie: the lost tower,,,,,,,False,True,False,False,False,,6.109666666666665
1035.0,Trailer Park Boys: The Movie,2006.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,trailer park boys: the movie,,,,,,,False,True,False,False,False,,6.0675
1036.0,The Ridiculous 6,2015.0,13+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the ridiculous 6,,,,,,,False,True,False,False,False,,5.995976190476191
1037.0,Sword of Trust,2019.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,sword of trust,,,,,,,False,True,False,False,False,,4.963166666666667
1038.0,Bad Seeds,2018.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,bad seeds,,,,,,,False,True,False,False,False,,4.928166666666667
1039.0,Wildling,2018.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,wildling,,,,,,,False,True,False,False,False,,4.928166666666667
1040.0,Uyare,2019.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,uyare,,,,,,,False,True,False,False,False,,4.963166666666667
1041.0,Christmas Inheritance,2017.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,christmas inheritance,,,,,,,False,True,False,False,False,,5.427
1042.0,Chopsticks,2019.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,chopsticks,,,,,,,False,True,False,False,False,,4.963166666666667
1043.0,2 Hearts,2020.0,13+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,2 hearts,,,,,,,False,True,False,False,False,,5.0536666666666665
1044.0,The Night Clerk,2020.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the night clerk,,,,,,,False,True,False,False,False,,5.0536666666666665
1045.0,Kevin Hart: I'm a Grown Little Man,2009.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,kevin hart: i'm a grown little man,,,,,,,False,True,False,False,False,,6.4344166666666665
1046.0,Work It,2020.0,16+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,work it,,,,,,,False,True,False,False,False,,5.0536666666666665
1047.0,Domestic Disturbance,2001.0,13+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,domestic disturbance,,,,,,,False,True,False,False,False,,6.080333333333334
1048.0,Gimme Shelter,2013.0,13+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,gimme shelter,,,,,,,False,True,False,False,False,,6.054841269841267
1049.0,My Beautiful Broken Brain,2014.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,my beautiful broken brain,,,,,,,False,True,False,False,False,,5.930785714285713
1050.0,Bill Burr: Walk Your Way Out,2017.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,bill burr: walk your way out,,,,,,,False,True,False,False,False,,5.427
1051.0,Minimalism: A Documentary About the Important Things,2015.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,minimalism: a documentary about the important things,,,,,,,False,True,False,False,False,,5.995976190476191
1052.0,Toc Toc,2017.0,7+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,toc toc,,,,,,,False,True,False,False,False,,5.427
1053.0,Secret Magic Control Agency,2021.0,7+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,secret magic control agency,,,,,,,False,True,False,False,False,,5.0536666666666665
1054.0,The Three Deaths of Marisela Escobedo,2020.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the three deaths of marisela escobedo,,,,,,,False,True,False,False,False,,5.0536666666666665
1055.0,Message from the King,2016.0,18+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,message from the king,,,,,,,False,True,False,False,False,,5.666309523809523
1056.0,Falling Inn Love,2019.0,7+,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,falling inn love,,,,,,,False,True,False,False,False,,4.963166666666667
1057.0,Demetri Martin: The Overthinker,2018.0,,62/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,demetri martin: the overthinker,,,,,,,False,True,False,False,False,,4.928166666666667
1058.0,Nayattu,2021.0,18+,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,nayattu,,,,,,,False,True,False,False,False,,5.0536666666666665
1059.0,Cairo Station,1958.0,,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,cairo station,,,,,,,False,True,False,False,False,,6.150833333333334
1060.0,No Longer kids,1979.0,,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,no longer kids,,,,,,,False,True,False,False,False,,6.015833333333334
1061.0,Demonic,2015.0,18+,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,demonic,,,,,,,False,True,False,False,False,,5.995976190476191
1062.0,Wine Country,2019.0,18+,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,wine country,,,,,,,False,True,False,False,False,,4.963166666666667
1063.0,The Fury of a Patient Man,2016.0,,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the fury of a patient man,,,,,,,False,True,False,False,False,,5.666309523809523
1064.0,4 latas,2019.0,,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,4 latas,,,,,,,False,True,False,False,False,,4.963166666666667
1065.0,The Last Summer,2019.0,16+,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the last summer,,,,,,,False,True,False,False,False,,4.963166666666667
1066.0,Jeff Dunham: Arguing with Myself,2006.0,13+,61/100,1.0,0.0,1.0,0.0,0.0,Netflix,,,,,,,jeff dunham: arguing with myself,,,,,,,False,True,False,False,False,,6.0675
1067.0,Initial D,2005.0,7+,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,initial d,,,,,,,False,True,False,False,False,,6.3260000000000005
1068.0,In Darkness,2018.0,,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,in darkness,,,,,,,False,True,False,False,False,,4.928166666666667
1069.0,Mike Birbiglia: My Girlfriend's Boyfriend,2013.0,,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,mike birbiglia: my girlfriend's boyfriend,,,,,,,False,True,False,False,False,,6.054841269841267
1070.0,Seth Meyers: Lobby Baby,2019.0,18+,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,seth meyers: lobby baby,,,,,,,False,True,False,False,False,,4.963166666666667
1071.0,Audrey,2020.0,16+,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,audrey,,,,,,,False,True,False,False,False,,5.0536666666666665
1072.0,I'm No Longer Here,2019.0,18+,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,i'm no longer here,,,,,,,False,True,False,False,False,,4.963166666666667
1073.0,Bad Day for the Cut,2017.0,,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,bad day for the cut,,,,,,,False,True,False,False,False,,5.427
1074.0,The Other Side of the Wind,2018.0,18+,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,the other side of the wind,,,,,,,False,True,False,False,False,,4.928166666666667
1075.0,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",2020.0,,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,"best wishes, warmest regards: a schitt's creek farewell",,,,,,,False,True,False,False,False,,5.0536666666666665
1076.0,Modest Heroes,2018.0,7+,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,modest heroes,,,,,,,False,True,False,False,False,,4.928166666666667
1077.0,Bennett's War,2019.0,13+,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,bennett's war,,,,,,,False,True,False,False,False,,4.963166666666667
1078.0,Seed of Chucky,2004.0,18+,61/100,1.0,0.0,0.0,0.0,0.0,Netflix,,,,,,,seed of chucky,,,,,,,False,True,False,False,False,,6.396
